id,rank,hit,title,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
174,1,Yes,Humble.,Kendrick Lamar,89,0.904,0.611,1,-6.8420000000000005,0,0.0888,0.000259,2.0300000000000002e-05,0.0976,0.4,150.02
175,6,Yes,There's Nothing Holdin' Me Back,Shawn Mendes,82,0.858,0.799,2,-4.034,1,0.0589,0.35700000000000004,0.0,0.091,0.966,121.991
176,67,No,Go Legend,Big Sean & Metro Boomin Featuring Travis Scott,81,0.653,0.5770000000000001,1,-9.017999999999999,0,0.11599999999999999,0.016,0.0,0.203,0.196,150.004
177,33,Yes,When It Rains It Pours,Luke Combs,81,0.551,0.8009999999999999,6,-5.069,1,0.0303,0.013000000000000001,6.03e-06,0.265,0.625,128.02700000000002
178,47,Yes,Unforgettable,Thomas Rhett,92,0.726,0.769,6,-5.043,1,0.12300000000000001,0.0293,0.0101,0.10400000000000001,0.733,97.985
179,80,No,Pull Up N Wreck,Big Sean & Metro Boomin Featuring 21 Savage,77,0.48700000000000004,0.435,10,-7.787999999999999,1,0.33899999999999997,0.00707,0.000998,0.17800000000000002,0.0849,172.951
180,82,No,Danger,Migos & Marshmello,81,0.8140000000000001,0.743,9,-2.968,1,0.159,0.152,0.0,0.163,0.36700000000000005,107.99600000000001
181,86,No,Untouchable,Eminem,72,0.78,0.784,1,-5.039,1,0.18600000000000003,0.0447,0.0,0.122,0.43,85.023
182,35,Yes,Ghostface Killers,"21 Savage, Offset & Metro Boomin Featuring Travis Scott",86,0.782,0.436,2,-7.0329999999999995,1,0.155,0.331,1.3000000000000001e-05,0.342,0.243,82.994
183,31,Yes,Jocelyn Flores,XXXTentacion,91,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.43700000000000006,134.02100000000002
184,94,No,Faking It,Calvin Harris Featuring Kehlani & Lil Yachty,75,0.7759999999999999,0.589,9,-4.543,0,0.115,0.319,0.0,0.0715,0.6679999999999999,120.03399999999999
185,8,Yes,Congratulations,Post Malone Featuring Quavo,89,0.627,0.812,6,-4.215,1,0.0358,0.198,0.0,0.212,0.504,123.071
186,47,Yes,Love So Soft,Kelly Clarkson,76,0.8079999999999999,0.581,11,-5.43,1,0.07,0.0053,1.1900000000000001e-05,0.0828,0.758,130.012
187,46,Yes,Transportin',Kodak Black,83,0.804,0.66,10,-4.86,0,0.0726,0.0319,0.0,0.10300000000000001,0.257,94.053
188,71,No,Ask Me How I Know,Garth Brooks,40,0.389,0.201,8,-16.998,0,0.0632,0.35600000000000004,0.0010400000000000001,0.0756,0.366,82.265
189,95,No,Bella y Sensual,Romeo Santos Featuring Nicky Jam & Daddy Yankee,89,0.635,0.713,11,-6.909,1,0.0937,0.228,0.0,0.0506,0.7490000000000001,179.864
190,49,Yes,Sauce It Up,Lil Uzi Vert,48,0.813,0.528,6,-6.305,0,0.313,0.0715,0.0,0.125,0.131,79.532
191,8,Yes,Rake It Up,Yo Gotti Featuring Nicki Minaj,85,0.91,0.444,1,-8.126,0,0.344,0.022000000000000002,0.0,0.13699999999999998,0.53,149.953
192,22,Yes,Praying,Kesha,82,0.565,0.381,10,-7.204,1,0.0302,0.48,0.0,0.109,0.325,73.483
193,10,Yes,Strip That Down,Liam Payne Featuring Quavo,83,0.87,0.488,6,-5.586,1,0.0537,0.221,0.0,0.0767,0.519,106.008
194,40,Yes,Do Re Mi,Blackbear,82,0.742,0.599,8,-6.256,1,0.0465,0.00419,1.0199999999999999e-05,0.126,0.154,110.977
195,11,Yes,Slow Hands,Niall Horan,78,0.726,0.429,0,-6.622999999999999,1,0.0519,0.0133,0.0,0.0574,0.871,85.899
196,67,No,Fix A Drink,Chris Janson,68,0.563,0.887,1,-5.013,1,0.0857,0.0297,0.0,0.35200000000000004,0.794,158.05
197,91,No,It's Everyday Bro,Jake Paul Featuring Team 10,71,0.79,0.7140000000000001,1,-7.86,0,0.20199999999999999,0.0014199999999999998,0.0,0.111,0.5589999999999999,150.033
198,76,No,Go Flex,Post Malone,84,0.662,0.496,5,-8.267000000000001,1,0.109,0.248,0.0,0.0769,0.133,81.95100000000001
199,99,No,Total Eclipse Of The Heart,Chloe Kohanski,75,0.435,0.6579999999999999,8,-8.179,1,0.0661,0.195,0.0,0.102,0.184,130.276
200,100,No,Perro Fiel,Shakira Featuring Nicky Jam,90,0.75,0.76,1,-4.836,1,0.198,0.187,0.0,0.0548,0.893,183.817
201,79,No,Awful Things,Lil Peep,81,0.368,0.7959999999999999,1,-4.923,0,0.0823,0.0157,0.0,0.0694,0.18100000000000002,170.033
202,65,No,Relationship,Young Thug Featuring Future,84,0.8420000000000001,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.99200000000002
203,50,No,Every Little Thing,Carly Pearce,70,0.637,0.444,0,-6.355,1,0.0417,0.44,5.46e-06,0.0954,0.319,139.775
204,49,Yes,Glorious,Macklemore Featuring Skylar Grey,89,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.11199999999999999,0.35600000000000004,139.994
205,78,No,Questions,Chris Brown,82,0.614,0.598,10,-6.335,0,0.0561,0.00543,0.0,0.1,0.565,105.803
206,98,No,The Rest Of Our Life,Tim McGraw & Faith Hill,68,0.617,0.46799999999999997,2,-6.9079999999999995,1,0.0291,0.65,0.0,0.141,0.33299999999999996,119.921
207,26,Yes,What Ifs,Kane Brown Featuring Lauren Alaina,83,0.612,0.799,10,-4.603,1,0.0275,0.00898,0.0,0.172,0.687,125.976
208,7,Yes,XO TOUR Llif3,Lil Uzi Vert,94,0.732,0.75,11,-6.3660000000000005,0,0.231,0.00264,0.0,0.109,0.401,155.096
209,3,Yes,Something Just Like This,The Chainsmokers & Coldplay,84,0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46e-05,0.174,0.505,102.99600000000001
210,45,Yes,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,83,0.728,0.607,1,-8.417,0,0.132,0.133,0.0,0.0864,0.445,129.938
211,27,Yes,Call It What You Want,Taylor Swift,76,0.597,0.506,9,-9.897,1,0.114,0.19699999999999998,9.82e-05,0.309,0.237,163.96200000000002
212,64,No,Rap Saved Me,"21 Savage, Offset & Metro Boomin Featuring Quavo",80,0.845,0.39899999999999997,1,-7.5089999999999995,1,0.309,0.00525,0.74,0.102,0.14800000000000002,143.049
213,13,Yes,Gorgeous,Taylor Swift,78,0.797,0.532,7,-6.861000000000001,1,0.147,0.0672,1.0199999999999999e-05,0.22699999999999998,0.45399999999999996,92.024
214,89,No,Smooth,Florida Georgia Line,70,0.47100000000000003,0.848,6,-5.355,1,0.0538,0.214,1.84e-05,0.6579999999999999,0.332,161.049
215,96,No,The Plan,G-Eazy,73,0.826,0.597,1,-7.807,1,0.43200000000000005,0.00278,0.0,0.156,0.35,118.044
216,50,No,Patek Water,Future & Young Thug Featuring Offset,79,0.86,0.561,6,-5.757000000000001,0,0.185,0.27399999999999997,0.0,0.10800000000000001,0.354,152.984
217,2,Yes,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,79,0.613,0.6809999999999999,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.62100000000001
218,6,Yes,Body Like A Back Road,Sam Hunt,83,0.731,0.469,5,-7.226,1,0.0326,0.46299999999999997,1.04e-06,0.10300000000000001,0.631,98.963
219,73,No,My Choppa Hate N****s,21 Savage & Metro Boomin,78,0.862,0.27399999999999997,0,-5.818,0,0.484,0.0974,0.185,0.183,0.146,77.493
220,55,No,Pray,Sam Smith,88,0.7340000000000001,0.667,2,-4.996,1,0.0871,0.092,2.12e-05,0.10400000000000001,0.165,100.57799999999999
221,99,No,Mad Stalkers,"21 Savage, Offset & Metro Boomin",74,0.9,0.365,10,-6.395,0,0.235,0.147,0.185,0.179,0.136,135.003
222,100,No,Nightmare,Offset & Metro Boomin,73,0.5539999999999999,0.9490000000000001,2,-4.928,1,0.0787,0.00031800000000000003,9.98e-05,0.2,0.233,129.984
223,16,Yes,Location,Khalid,89,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126
224,47,Yes,Heartache On The Dance Floor,Jon Pardi,80,0.594,0.8240000000000001,9,-4.252,1,0.0458,0.0617,0.0,0.0861,0.6709999999999999,116.005
225,69,No,B.E.D.,Jacquees,73,0.73,0.473,1,-8.165,1,0.062,0.00505,0.0,0.0932,0.254,122.00299999999999
226,91,No,Too Hotty,"Quavo, Takeoff & Offset",74,0.8909999999999999,0.39899999999999997,1,-7.282,1,0.188,0.171,0.0,0.105,0.159,130.025
227,63,No,All The Pretty Girls,Kenny Chesney,71,0.612,0.848,6,-3.736,1,0.0368,0.00916,0.0,0.366,0.7190000000000001,120.99600000000001
228,66,No,More Girls Like You,Kip Moore,73,0.551,0.716,2,-5.431,1,0.0305,0.00746,0.0,0.13,0.7390000000000001,75.001
229,82,No,High End,Chris Brown Featuring Future & Young Thug,70,0.725,0.503,10,-5.646,1,0.209,0.0144,1.52e-06,0.124,0.0636,153.047
230,32,Yes,Love Galore,SZA Featuring Travis Scott,86,0.795,0.594,0,-6.2,1,0.0747,0.111,0.0,0.162,0.409,135.002
231,51,No,Butterfly Effect,Travis Scott,90,0.763,0.598,11,-6.865,1,0.0539,0.0714,0.0,0.11199999999999999,0.182,140.987
232,62,No,No Cap,Future & Young Thug,71,0.8,0.523,1,-6.577999999999999,1,0.107,0.00108,0.0,0.35200000000000004,0.379,147.05700000000002
233,68,No,Feed Me Dope,Future,71,0.853,0.688,8,-6.5089999999999995,0,0.29600000000000004,0.0118,0.0,0.151,0.565,150.012
234,63,No,Escapate Conmigo,Wisin Featuring Ozuna,90,0.7440000000000001,0.8590000000000001,11,-3.1660000000000004,1,0.0795,0.0256,6.27e-05,0.0881,0.787,91.977
235,77,No,All Da Smoke,Future & Young Thug,70,0.893,0.583,0,-6.862,1,0.341,0.0265,1.3300000000000001e-05,0.149,0.115,147.0
236,44,Yes,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",82,0.841,0.516,11,-7.461,0,0.11800000000000001,0.0263,0.00072,0.111,0.556,145.995
237,92,No,4 Da Gang,Future,67,0.705,0.474,2,-7.534,1,0.355,0.0751,0.0,0.22899999999999998,0.179,146.244
238,20,Yes,Friends,Justin Bieber + BloodPop,89,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079
239,98,No,Bedroom Floor,Liam Payne,75,0.597,0.68,1,-7.104,1,0.0769,0.322,0.000143,0.111,0.195,119.946
240,100,No,Three,Future & Young Thug,82,0.645,0.541,10,-6.312,0,0.0385,0.0802,0.0,0.325,0.41100000000000003,95.061
241,11,Yes,Say You Won't Let Go,James Arthur,87,0.358,0.557,10,-7.398,1,0.059000000000000004,0.695,0.0,0.0902,0.494,85.04299999999999
242,38,Yes,No Promises,Cheat Codes Featuring Demi Lovato,78,0.7390000000000001,0.619,10,-6.669,1,0.162,0.0572,0.0,0.105,0.58,112.961
243,36,Yes,Small Town Boy,Dustin Lynch,80,0.5539999999999999,0.743,9,-6.016,1,0.0287,0.0251,0.0,0.359,0.6729999999999999,72.997
244,67,No,Curve,Gucci Mane Featuring The Weeknd,81,0.76,0.47600000000000003,8,-8.103,1,0.24100000000000002,0.294,0.0,0.1,0.354,147.01
245,20,Yes,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",86,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.01799999999999
246,95,No,Stunting Ain't Nuthin,Gucci Mane Featuring Slim Jxmmi & Young Dolph,70,0.86,0.71,7,-5.705,1,0.285,0.177,0.0,0.0865,0.764,122.993
247,67,No,They Don't Know,Jason Aldean,73,0.536,0.722,4,-4.163,1,0.0284,0.312,0.0,0.11699999999999999,0.499,143.78
248,47,Yes,Do I Make You Wanna,Billy Currington,80,0.5489999999999999,0.7509999999999999,9,-5.422999999999999,1,0.0299,0.122,0.0,0.20800000000000002,0.493,89.95299999999999
249,20,Yes,Almost Like Praying,Lin-Manuel Miranda Featuring Artists For Puerto Rico,52,0.499,0.877,5,-3.471,0,0.0594,0.24,0.0,0.18899999999999997,0.8079999999999999,93.586
250,14,Yes,Loyalty.,Kendrick Lamar Featuring Rihanna,82,0.6809999999999999,0.541,9,-8.926,0,0.055,0.0224,0.0,0.16699999999999998,0.413,110.803
251,91,No,Dear Hate,Maren Morris Featuring Vince Gill,61,0.526,0.41200000000000003,9,-9.292,1,0.0385,0.804,0.0,0.11699999999999999,0.289,79.732
252,74,No,No Promises,A Boogie Wit da Hoodie,78,0.7390000000000001,0.619,10,-6.669,1,0.162,0.0572,0.0,0.105,0.58,112.961
253,75,No,Say A',A Boogie Wit da Hoodie,82,0.40700000000000003,0.147,2,-8.822000000000001,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284
254,67,No,DNA,BTS,84,0.637,0.514,1,-6.763,1,0.365,0.0047,0.0,0.094,0.402,139.931
255,12,Yes,Redbone,Childish Gambino,84,0.743,0.359,1,-10.401,1,0.0794,0.19899999999999998,0.00611,0.13699999999999998,0.5870000000000001,160.083
256,68,No,Hi Bich,Bhad Bhabie,75,0.924,0.387,8,-7.7379999999999995,1,0.115,0.156,0.000331,0.0973,0.0624,120.014
257,84,No,Undefeated,A Boogie Wit da Hoodie Featuring 21 Savage,78,0.7170000000000001,0.753,7,-4.609,0,0.311,0.293,0.0,0.158,0.631,169.857
258,86,No,Beast Mode,A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again,78,0.611,0.478,0,-5.8389999999999995,1,0.107,0.035,0.0,0.107,0.138,172.076
259,79,No,It Ain't My Fault,Brothers Osborne,69,0.723,0.8240000000000001,11,-5.9110000000000005,0,0.0331,0.00155,0.16699999999999998,0.33299999999999996,0.76,123.01100000000001
260,46,Yes,No Such Thing As A Broken Heart,Old Dominion,75,0.65,0.782,8,-4.295,1,0.0721,0.295,0.0,0.107,0.9440000000000001,171.988
261,51,No,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,75,0.519,0.57,1,-7.3660000000000005,1,0.20199999999999999,0.0254,0.0,0.0821,0.317,164.155
262,1,Yes,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",81,0.599,0.667,7,-4.2669999999999995,1,0.0367,0.0533,0.0,0.134,0.8170000000000001,80.984
263,7,Yes,Stay,Zedd & Alessia Cara,81,0.457,0.627,5,-5.091,0,0.111,0.23800000000000002,0.0,0.11599999999999999,0.5539999999999999,101.384
264,48,Yes,Felices Los 4,Maluma,90,0.755,0.789,5,-4.502,1,0.146,0.231,0.0,0.35100000000000003,0.737,93.973
265,40,Yes,Back To You,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,88,0.6829999999999999,0.53,5,-4.918,0,0.142,0.207,0.0,0.39399999999999996,0.645,75.016
266,27,Yes,Fetish,Selena Gomez Featuring Gucci Mane,78,0.7070000000000001,0.611,2,-4.474,1,0.0639,0.0198,3.59e-06,0.0651,0.285,123.006
267,84,No,Wish I Knew You,The Revivalists,73,0.6509999999999999,0.716,0,-6.516,0,0.0258,0.13,0.0616,0.125,0.722,101.05
268,5,Yes,Mask Off,Future,88,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062
269,92,No,Homemade Dynamite,"Lorde Featuring Khalid, Post Malone & SZA",73,0.563,0.5479999999999999,0,-5.126,0,0.145,0.259,0.0,0.154,0.171,106.705
270,45,Yes,Drinkin' Problem,Midland,72,0.628,0.7609999999999999,9,-6.377000000000001,1,0.0277,0.0538,3.74e-06,0.312,0.64,102.01899999999999
271,54,No,Everybody Dies In Their Nightmares,XXXTentacion,87,0.7340000000000001,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.11199999999999999,0.6890000000000001,129.953
272,77,No,These Heaux,Bhad Bhabie,71,0.852,0.5770000000000001,6,-6.347,0,0.16,0.215,0.0,0.138,0.44799999999999995,119.986
273,71,No,No Complaints,Metro Boomin Featuring Offset & Drake,78,0.914,0.507,2,-10.784,1,0.16399999999999998,0.0855,0.0254,0.0797,0.19899999999999998,123.956
274,29,Yes,Magnolia,Playboi Carti,83,0.7909999999999999,0.586,11,-7.372000000000001,0,0.29,0.012,0.0,0.46,0.413,163.029
275,80,No,Found You,Kane Brown,76,0.46,0.821,4,-5.332999999999999,0,0.0404,0.0528,0.0,0.0818,0.43799999999999994,164.144
276,33,Yes,Versace On The Floor,Bruno Mars,83,0.578,0.574,2,-6.209,1,0.0454,0.196,0.0,0.083,0.301,174.15200000000002
277,46,Yes,Swish Swish,Katy Perry Featuring Nicki Minaj,75,0.836,0.705,5,-5.221,0,0.0537,0.0192,1.47e-05,0.107,0.5529999999999999,119.949
278,60,No,444+222,Lil Uzi Vert,75,0.7909999999999999,0.513,10,-6.568,0,0.26899999999999996,0.0235,2.8300000000000003e-05,0.10099999999999999,0.48100000000000004,76.997
279,39,Yes,My Girl,Dylan Scott,74,0.652,0.7190000000000001,1,-7.251,1,0.033,0.0353,0.0,0.10800000000000001,0.24,94.969
280,58,No,Most Girls,Hailee Steinfeld,80,0.76,0.588,9,-7.082000000000001,1,0.0775,0.0485,0.0,0.0847,0.384,102.97399999999999
281,91,No,Dark Queen,Lil Uzi Vert,78,0.747,0.606,4,-5.2860000000000005,1,0.172,0.222,0.0,0.281,0.2,155.055
282,81,No,X,Lil Uzi Vert,85,0.764,0.46799999999999997,2,-8.48,1,0.27399999999999997,0.0225,0.0,0.26,0.36,131.026
283,79,No,Neon Guts,Lil Uzi Vert Featuring Pharrell Williams,73,0.8590000000000001,0.563,1,-6.635,0,0.11199999999999999,0.0541,0.0,0.0685,0.41200000000000003,119.934
284,77,No,Revenge,XXXTentacion,81,0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999
285,59,No,Somebody Else Will,Justin Moore,69,0.478,0.757,2,-4.274,0,0.11900000000000001,0.0346,0.0,0.0926,0.623,180.077
286,31,Yes,Reminder,The Weeknd,77,0.71,0.495,8,-7.369,1,0.22,0.156,0.0,0.16399999999999998,0.396,160.091
287,100,No,No Fear,DeJ Loaf,76,0.614,0.682,11,-4.117,0,0.102,0.387,0.0,0.134,0.5660000000000001,100.20200000000001
288,10,Yes,It Ain't Me,Kygo x Selena Gomez,78,0.648,0.532,0,-6.597,1,0.0746,0.0905,0.0,0.0831,0.48700000000000004,99.98299999999999
289,4,Yes,DNA.,Kendrick Lamar,84,0.637,0.514,1,-6.763,1,0.365,0.0047,0.0,0.094,0.402,139.931
290,80,No,Two,Lil Uzi Vert,85,0.764,0.46799999999999997,2,-8.48,1,0.27399999999999997,0.0225,0.0,0.26,0.36,131.026
291,82,No,For Real,Lil Uzi Vert,69,0.902,0.6729999999999999,4,-7.481,1,0.45799999999999996,0.159,0.0,0.289,0.615,132.066
292,84,No,UnFazed,Lil Uzi Vert Featuring The Weeknd,74,0.778,0.7070000000000001,4,-3.6060000000000003,0,0.0746,0.0459,0.0,0.111,0.45799999999999996,126.684
293,90,No,No Sleep Leak,Lil Uzi Vert,68,0.7879999999999999,0.6890000000000001,8,-7.211,1,0.13,0.0112,0.0,0.22,0.6809999999999999,136.045
294,91,No,Depression & Obsession,XXXTentacion,79,0.769,0.156,11,-10.7,0,0.035,0.585,0.015,0.102,0.527,105.95
295,94,No,Save Me,XXXTentacion,78,0.731,0.204,9,-11.314,0,0.0369,0.307,0.0109,0.0989,0.191,142.141
296,95,No,Carry On,XXXTentacion,81,0.735,0.19699999999999998,3,-13.378,0,0.537,0.768,0.000276,0.29600000000000004,0.38299999999999995,147.899
297,42,Yes,Down,Fifth Harmony Featuring Gucci Mane,90,0.6559999999999999,0.721,5,-5.665,0,0.122,0.298,0.0,0.17300000000000001,0.46799999999999997,148.066
298,17,Yes,Now Or Never,Halsey,79,0.6579999999999999,0.588,6,-4.902,0,0.0367,0.105,1.28e-06,0.125,0.434,110.075
299,33,Yes,Everyday We Lit,YFN Lucci Featuring PnB Rock,80,0.758,0.6459999999999999,7,-4.7010000000000005,1,0.11199999999999999,0.128,0.0,0.0778,0.589,155.955
300,38,Yes,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,86,0.8390000000000001,0.81,5,-5.274,0,0.0568,0.501,0.0,0.11699999999999999,0.8140000000000001,129.014
301,6,Yes,Castle On The Hill,Ed Sheeran,85,0.461,0.8340000000000001,2,-4.868,1,0.0989,0.0232,1.1400000000000001e-05,0.14,0.47100000000000003,135.007
302,59,No,You Look Good,Lady Antebellum,68,0.653,0.9109999999999999,0,-4.635,1,0.0439,0.0338,0.000659,0.081,0.9420000000000001,152.043
303,16,Yes,2U,David Guetta Featuring Justin Bieber,77,0.542,0.654,8,-5.862,0,0.0537,0.23,0.0,0.24100000000000002,0.563,144.971
304,79,No,Younger Now,Miley Cyrus,83,0.573,0.7809999999999999,8,-6.406000000000001,1,0.0555,0.0767,2.64e-05,0.0813,0.34299999999999997,139.934
305,80,No,Its Every Night Sis,RiceGum Featuring Alissa Violet,70,0.887,0.784,8,-5.598,1,0.19899999999999998,0.0244,0.0,0.11199999999999999,0.408,98.984
306,77,No,Honest,The Chainsmokers,76,0.6729999999999999,0.514,0,-10.772,0,0.0465,0.0121,8.499999999999999e-05,0.385,0.312,100.035
307,56,No,Flatliner,Cole Swindell,72,0.555,0.8959999999999999,0,-3.295,1,0.0388,0.00434,0.0,0.145,0.578,114.995
308,84,No,Perplexing Pegasus,Rae Sremmurd,79,0.897,0.44799999999999995,1,-8.874,1,0.0766,0.000725,1.17e-05,0.365,0.316,145.971
309,92,No,For Her,Chris Lane,70,0.51,0.904,6,-4.291,1,0.0357,0.0993,0.0,0.17300000000000001,0.545,150.004
310,76,No,Patty Cake,Kodak Black,79,0.8059999999999999,0.77,1,-6.4639999999999995,0,0.19,0.0252,0.0,0.0645,0.406,152.094
311,55,No,4 AM,2 Chainz Featuring Travis Scott,79,0.7959999999999999,0.513,6,-7.14,0,0.452,0.122,0.0,0.15,0.235,75.018
312,95,No,Untouchable,YoungBoy Never Broke Again,72,0.78,0.784,1,-5.039,1,0.18600000000000003,0.0447,0.0,0.122,0.43,85.023
313,62,No,Privacy,Chris Brown,76,0.741,0.58,0,-7.7410000000000005,1,0.37799999999999995,0.153,0.0,0.109,0.428,97.09200000000001
314,87,No,Know No Better,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",74,0.738,0.8140000000000001,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041
315,19,Yes,In Case You Didn't Know,Brett Young,81,0.599,0.542,10,-7.274,1,0.0304,0.35700000000000004,0.0,0.10400000000000001,0.38299999999999995,148.003
316,29,Yes,Slippery,Migos Featuring Gucci Mane,87,0.92,0.674,1,-5.662000000000001,0,0.264,0.307,0.0,0.10400000000000001,0.741,141.967
317,39,Yes,Craving You,Thomas Rhett Featuring Maren Morris,78,0.607,0.841,9,-3.772,0,0.0371,0.0008990000000000001,0.0,0.34,0.505,104.978
318,10,Yes,Malibu,Miley Cyrus,72,0.565,0.782,8,-6.412999999999999,1,0.0506,0.0577,4.16e-05,0.0757,0.4,140.004
319,20,Yes,Bad Liar,Selena Gomez,78,0.95,0.41200000000000003,1,-6.5920000000000005,1,0.0731,0.177,0.0,0.077,0.73,121.01899999999999
320,48,Yes,First Day Out,Tee Grizzley,80,0.5870000000000001,0.711,1,-6.33,1,0.42,0.171,0.0,0.125,0.381,98.008
321,92,No,Something New,Wiz Khalifa Featuring Ty Dolla $ign,77,0.8140000000000001,0.635,7,-6.609,0,0.0809,0.0935,0.0,0.0892,0.784,87.581
322,77,No,It's Goin' Down,Descendants 2 Cast,63,0.888,0.5770000000000001,1,-7.702000000000001,0,0.0612,0.0986,0.0,0.131,0.609,84.00299999999999
323,92,No,El Amante,Nicky Jam,83,0.6829999999999999,0.691,8,-5.535,1,0.0432,0.243,0.0,0.14,0.732,179.91
324,76,No,Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,81,0.785,0.622,8,-6.7410000000000005,1,0.254,0.0133,0.0,0.154,0.466,78.475
325,11,Yes,Issues,Julia Michaels,82,0.725,0.42,8,-6.811,1,0.0811,0.42700000000000005,0.0,0.061,0.424,113.975
326,81,No,OMG,Camila Cabello Featuring Quavo,82,0.655,0.5760000000000001,5,-6.735,0,0.0536,0.0295,0.115,0.132,0.16699999999999998,139.953
327,61,No,What's My Name,"China Anne McClain, Thomas Doherty & Dylan Playfair",64,0.705,0.7809999999999999,2,-2.927,1,0.0792,0.247,0.0,0.107,0.55,100.008
328,38,Yes,You Da Baddest,Future Featuring Nicki Minaj,74,0.807,0.736,7,-6.747999999999999,1,0.151,0.109,0.0072900000000000005,0.10400000000000001,0.54,154.023
329,95,No,Chillin' Like A Villain,"Sofia Carson, Cameron Boyce, Booboo Stewart & Mitchell Hope",63,0.6759999999999999,0.7759999999999999,8,-6.629,1,0.0908,0.0374,0.0,0.226,0.792,113.92
330,20,Yes,Rolex,Ayo & Teo,84,0.804,0.8859999999999999,1,-2.512,1,0.04,0.0837,0.0,0.266,0.789,144.946
331,8,Yes,Passionfruit,Drake,83,0.804,0.45899999999999996,11,-11.556,1,0.039,0.304,0.0862,0.11,0.37200000000000005,111.963
332,29,Yes,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,88,0.696,0.8170000000000001,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064
333,81,No,Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",82,0.684,0.823,9,-3.2969999999999997,0,0.0773,0.0744,0.0,0.111,0.647,91.04799999999999
334,46,Yes,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,76,0.439,0.802,7,-3.6439999999999997,1,0.054000000000000006,0.33299999999999996,0.0,0.377,0.725,168.032
335,45,Yes,Heavy,Linkin Park Featuring Kiiara,66,0.614,0.5489999999999999,5,-6.986000000000001,1,0.0516,0.28600000000000003,2.64e-06,0.142,0.258,77.926
336,97,No,Learn To Let Go,Kesha,72,0.515,0.847,5,-2.951,1,0.039,0.0036899999999999997,6.659999999999999e-05,0.293,0.645,168.104
337,36,Yes,Signs,Drake,79,0.79,0.7340000000000001,0,-4.66,1,0.0524,0.0853,0.00409,0.11199999999999999,0.223,107.369
338,11,Yes,Numb,Linkin Park,79,0.8390000000000001,0.43700000000000006,5,-11.344000000000001,0,0.285,0.0438,2.75e-06,0.131,0.46399999999999997,82.008
