id,title,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
759,Rise,Katy Perry,77,0.39799999999999996,0.316,1,-7.031000000000001,1,0.0368,0.805,0.0,0.295,0.174,118.58200000000001
760,Make Me...,Britney Spears Featuring G-Eazy,76,0.588,0.47100000000000003,0,-7.287000000000001,1,0.0577,0.5920000000000001,0.00146,0.0733,0.209,152.881
761,She's Got A Way With Words,Blake Shelton,65,0.616,0.6970000000000001,3,-5.952000000000001,1,0.0295,0.326,2.18e-05,0.0827,0.68,148.93
762,Childs Play,Drake,72,0.7390000000000001,0.47200000000000003,1,-11.204,1,0.156,0.0145,7.27e-06,0.207,0.289,80.03
763,American Country Love Song,Jake Owen,68,0.529,0.8909999999999999,8,-4.36,1,0.043,0.0457,0.0,0.0942,0.32899999999999996,104.031
764,Sorry,Beyonce,85,0.7020000000000001,0.635,11,-6.917000000000001,0,0.265,0.0223,0.0,0.28300000000000003,0.873,144.004
765,From The Ground Up,Dan + Shay,69,0.524,0.586,9,-5.431,1,0.0262,0.35600000000000004,0.0,0.121,0.285,101.214
766,Kill Em With Kindness,Selena Gomez,72,0.7490000000000001,0.8809999999999999,10,-5.446000000000001,0,0.0449,0.00755,7.809999999999999e-05,0.0974,0.337,120.03399999999999
767,Famous,Kanye West,92,0.9209999999999999,0.467,1,-8.443,1,0.11900000000000001,0.0149,0.00023799999999999998,0.33399999999999996,0.287,135.995
768,Cake By The Ocean,DNCE,76,0.774,0.765,4,-5.439,0,0.0502,0.156,0.0,0.0373,0.917,119.001
769,Wicked,Future,73,0.6579999999999999,0.5920000000000001,11,-5.202999999999999,0,0.0318,0.009859999999999999,4.21e-06,0.377,0.32299999999999995,114.05799999999999
770,Wyclef Jean,Young Thug,77,0.863,0.5760000000000001,5,-5.687,0,0.239,0.124,0.0,0.14300000000000002,0.8320000000000001,132.054
771,Record Year,Eric Church,72,0.585,0.655,5,-8.151,1,0.12,0.17800000000000002,0.0,0.0842,0.574,159.96
772,Duele El Corazon,Enrique Iglesias Featuring Wisin,78,0.7240000000000001,0.904,8,-3.3539999999999996,0,0.0966,0.0786,0.0,0.226,0.846,90.999
773,Church Bells,Carrie Underwood,68,0.575,0.8440000000000001,3,-1.7719999999999998,0,0.0633,0.226,0.0,0.0538,0.542,87.007
774,Love Yourself,Justin Bieber,78,0.607,0.376,4,-9.954,1,0.45299999999999996,0.856,0.0,0.285,0.545,102.541
775,Nikes,Frank Ocean,76,0.5429999999999999,0.39399999999999996,8,-9.637,1,0.0864,0.695,0.000239,0.10800000000000001,0.11800000000000001,137.811
776,Ivy,Frank Ocean,79,0.5670000000000001,0.38799999999999996,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.36200000000001
777,Pink + White,Frank Ocean,78,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.5539999999999999,159.738
778,Solo,Frank Ocean,77,0.746,0.846,9,-2.432,1,0.048,0.0485,0.0,0.195,0.40299999999999997,114.955
779,Nights,Frank Ocean,79,0.466,0.5479999999999999,5,-9.362,0,0.11800000000000001,0.42,1.01e-06,0.113,0.423,89.815
780,Uber Everywhere,MadeinTYO,75,0.779,0.455,1,-15.025,1,0.28,0.0542,0.0,0.177,0.19699999999999998,140.181
781,Hit Or Miss,Jacob Sartorius,58,0.44,0.6659999999999999,1,-4.82,0,0.193,0.0657,0.0,0.19699999999999998,0.544,82.92200000000001
782,Fix,Chris Lane,83,0.209,0.418,3,-8.74,1,0.0338,0.163,0.00195,0.113,0.12300000000000001,138.265
783,Toothbrush,DNCE,70,0.5579999999999999,0.8009999999999999,7,-5.795,1,0.131,0.133,0.0,0.392,0.831,105.006
784,Pop Style,Drake Featuring The Throne,68,0.718,0.45799999999999996,4,-10.024,0,0.11699999999999999,0.187,3.43e-06,0.105,0.0514,132.998
785,Lights Come On,Jason Aldean,66,0.5670000000000001,0.8390000000000001,6,-4.048,0,0.0698,0.0489,0.0,0.10300000000000001,0.903,160.062
786,Castaway,Zac Brown Band,61,0.634,0.78,8,-4.928,1,0.0477,0.161,0.0,0.11199999999999999,0.93,101.066
787,No Money,Galantis,78,0.6709999999999999,0.9159999999999999,6,-4.013999999999999,0,0.0397,0.0282,0.00762,0.24,0.8029999999999999,126.01
788,Wasted Time,Keith Urban,65,0.626,0.831,7,-5.69,1,0.0481,0.0628,0.0,0.0799,0.304,100.009
789,Let It Go,James Bay,78,0.568,0.293,1,-10.253,1,0.0313,0.804,1.26e-05,0.107,0.247,147.175
790,Sorry,Justin Bieber,85,0.7020000000000001,0.635,11,-6.917000000000001,0,0.265,0.0223,0.0,0.28300000000000003,0.873,144.004
791,Head Over Boots,Jon Pardi,76,0.557,0.6759999999999999,7,-4.457,1,0.027000000000000003,0.0661,0.0,0.0871,0.6779999999999999,108.016
792,Bohemian Rhapsody,Panic! At The Disco,76,0.397,0.396,3,-9.91,1,0.05,0.254,0.0,0.268,0.22699999999999998,142.91299999999998
793,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",75,0.536,0.721,10,-6.44,0,0.386,0.062,0.0,0.8240000000000001,0.39299999999999996,117.139
794,Close,Nick Jonas Featuring Tove Lo,73,0.667,0.624,6,-5.397,0,0.0698,0.258,0.0,0.145,0.39,124.012
795,Wake Up,Fetty Wap,76,0.728,0.594,10,-4.5569999999999995,0,0.196,0.226,0.0136,0.318,0.513,153.071
796,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,71,0.546,0.805,0,-4.251,1,0.0348,0.125,9.27e-06,0.14800000000000002,0.387,77.029
797,My House,Flo Rida,80,0.688,0.7020000000000001,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006
798,Dangerous Woman,Ariana Grande,74,0.672,0.605,7,-5.353,1,0.0378,0.0499,0.0,0.35700000000000004,0.297,134.015
799,Lush Life,Zara Larsson,81,0.6940000000000001,0.7120000000000001,7,-3.923,0,0.046,0.133,0.0,0.21100000000000002,0.799,98.022
800,Holy Key,"DJ Khaled Featuring Big Sean, Kendrick Lamar & Betty Wright",55,0.413,0.9279999999999999,9,-3.6710000000000003,1,0.321,0.106,0.0,0.331,0.469,83.20299999999999
801,Brand New,Ben Rector,64,0.5529999999999999,0.9359999999999999,9,-5.015,1,0.11,0.0033799999999999998,1.35e-06,0.102,0.41200000000000003,144.884
802,Wherever I Go,OneRepublic,67,0.34600000000000003,0.7,10,-6.407,0,0.0504,0.0995,0.0,0.253,0.35100000000000003,100.76799999999999
803,Back On Road,Gucci Mane & Drake,65,0.833,0.6729999999999999,1,-6.981,0,0.315,0.32899999999999996,0.0,0.136,0.753,148.019
804,P**** Print,Gucci Mane Featuring Kanye West,61,0.9209999999999999,0.373,6,-11.513,1,0.32799999999999996,0.212,0.0,0.105,0.179,125.98100000000001
805,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,76,0.602,0.929,6,-2.741,0,0.0839,0.11800000000000001,0.0,0.10300000000000001,0.677,130.024
806,Lost Boy,Ruth B,81,0.71,0.0565,7,-15.099,1,0.0534,0.965,0.0,0.0889,0.348,123.994
807,Never Forget You,Zara Larsson & MNEK,78,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.26899999999999996,0.276,145.99200000000002
808,Girls Talk Boys,5 Seconds Of Summer,53,0.828,0.777,7,-3.3560000000000003,1,0.0513,0.0901,0.0,0.0973,0.867,120.04
809,Body Say,Demi Lovato,66,0.63,0.74,5,-4.7860000000000005,0,0.0381,0.00589,1.53e-06,0.248,0.3,87.01
810,No,Meghan Trainor,91,0.838,0.7709999999999999,1,-3.7910000000000004,1,0.244,0.0117,0.0,0.0853,0.405,175.957
811,M.I.L.F. $,Fergie,70,0.773,0.706,0,-5.709,1,0.0999,0.005379999999999999,0.0148,0.0208,0.693,160.912
812,Night's On Fire,David Nail,80,0.542,0.905,9,-5.653,1,0.054000000000000006,0.00172,0.0104,0.136,0.374,153.398
813,Ophelia,The Lumineers,73,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.5660000000000001,76.023
814,Body,Dreezy Featuring Jeremih,83,0.731,0.469,5,-7.226,1,0.0326,0.46299999999999997,1.04e-06,0.10300000000000001,0.631,98.963
815,Pillowtalk,Zayn,80,0.584,0.7,11,-4.275,1,0.0456,0.11699999999999999,0.0,0.0939,0.43799999999999994,124.944
816,"Me, Myself & I",G-Eazy x Bebe Rexha,82,0.757,0.672,0,-6.524,0,0.0955,0.0186,0.0,0.158,0.382,111.99600000000001
817,T-Shirt,Thomas Rhett,83,0.865,0.687,10,-3.7439999999999998,0,0.217,0.242,0.0,0.158,0.486,139.023
818,Love Make The World Go Round,Jennifer Lopez & Lin-Manuel Miranda,16,0.6559999999999999,0.409,7,-8.913,1,0.0479,0.35100000000000003,0.198,0.115,0.711,173.898
819,Noise,Kenny Chesney,79,0.0,2.01e-05,5,-15.776,1,0.0,0.0,0.0,0.0,0.0,0.0
820,Came Here To Forget,Blake Shelton,67,0.613,0.667,1,-6.874,0,0.028999999999999998,0.35600000000000004,1.29e-05,0.111,0.48100000000000004,130.023
821,Bored To Death,Blink-182,66,0.502,0.966,0,-3.8760000000000003,1,0.0946,0.00575,1.56e-06,0.11699999999999999,0.638,159.94799999999998
822,La Bicicleta,Carlos Vives & Shakira,78,0.736,0.9640000000000001,0,-2.147,1,0.129,0.198,2.32e-06,0.336,0.953,179.935
823,Cut It,O.T. Genasis Featuring Young Dolph,74,0.875,0.6729999999999999,7,-4.184,1,0.0932,0.135,0.0,0.292,0.231,130.0
824,Oui,Jeremih,75,0.715,0.703,5,-3.825,1,0.0503,0.192,0.0,0.113,0.596,119.749
825,Wild Things,Alessia Cara,70,0.741,0.627,1,-4.816,0,0.0894,0.0183,0.0,0.0909,0.708,108.016
826,The Sound Of Silence,Disturbed,78,0.322,0.28,6,-9.367,0,0.0281,0.46799999999999997,1.1e-06,0.102,0.175,85.794
827,Messin' Around,Pitbull Featuring Enrique Iglesias,60,0.5760000000000001,0.807,2,-4.602,1,0.0454,0.0157,0.0,0.0338,0.765,158.002
828,Still Here,Drake,70,0.835,0.436,0,-9.602,1,0.17600000000000002,0.0235,0.0,0.635,0.23399999999999999,133.942
829,Hype,Drake,67,0.789,0.608,7,-8.288,1,0.18899999999999997,0.0244,0.0,0.368,0.271,129.958
830,Flexicution,Logic,73,0.772,0.701,0,-6.605,0,0.0724,0.0581,0.00159,0.106,0.69,159.954
831,Really Really,Kevin Gates,75,0.762,0.6659999999999999,0,-6.055,1,0.0916,0.00427,0.0,0.127,0.278,118.97
832,Think Of You,Chris Young Duet With Cassadee Pope,72,0.616,0.893,11,-3.588,1,0.0375,0.0009369999999999999,0.0,0.111,0.5670000000000001,111.959
833,Grammys,Drake Featuring Future,69,0.711,0.441,1,-9.516,1,0.466,0.00201,2.59e-06,0.08,0.115,145.19799999999998
834,Try Everything,Shakira,68,0.7040000000000001,0.604,1,-4.865,1,0.0308,0.0269,0.0,0.0835,0.478,115.48
835,Champions,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travi$ Scott, Yo Gotti, Quavo, Desiigner",74,0.695,0.777,6,-2.452,0,0.0817,0.0661,0.0,0.8740000000000001,0.36,135.01
836,Dark Necessities,Red Hot Chili Peppers,76,0.7,0.742,5,-6.777,0,0.0716,0.0722,0.0199,0.11,0.19699999999999998,91.959
837,2 Phones,Kevin Gates,75,0.895,0.6809999999999999,7,-5.267,0,0.358,0.157,0.0,0.18899999999999997,0.5539999999999999,121.91799999999999
838,Humble And Kind,Tim McGraw,66,0.349,0.486,11,-7.232,1,0.0289,0.693,1.73e-06,0.122,0.158,101.053
839,What The World Needs Now Is Love,Broadway For Orlando,48,0.373,0.35600000000000004,10,-9.049,1,0.0454,0.485,0.0,0.165,0.258,94.61200000000001
840,Ain't No Stopping Us Now,Kane Brown,63,0.494,0.885,10,-5.725,1,0.0326,0.000171,0.0,0.114,0.47100000000000003,75.992
841,Kiss It Better,Rihanna,67,0.618,0.812,3,-4.758,0,0.0483,0.273,0.0,0.0734,0.868,95.09299999999999
842,Exchange,Bryson Tiller,83,0.53,0.433,6,-10.597999999999999,1,0.185,0.10800000000000001,0.0,0.135,0.27399999999999997,160.14
843,Somewhere On A Beach,Dierks Bentley,70,0.573,0.635,7,-6.621,1,0.0275,0.000598,0.0,0.0845,0.447,144.031
844,Sweatshirt,Jacob Sartorius,59,0.667,0.49200000000000005,8,-8.612,1,0.03,0.321,0.0,0.0744,0.7959999999999999,95.976
845,With You,Drake Featuring PARTYNEXTDOOR,82,0.7509999999999999,0.6579999999999999,1,-4.578,1,0.0956,0.22899999999999998,0.0022199999999999998,0.0958,0.496,100.005
846,Might Not,Belly Featuring The Weeknd,70,0.792,0.563,1,-4.838,1,0.0793,0.28300000000000003,0.0,0.128,0.28800000000000003,133.996
847,Faded,Alan Walker,86,0.589,0.6509999999999999,6,-5.0969999999999995,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.01100000000001
848,Middle,DJ Snake Featuring Bipolar Sunshine,89,0.745,0.652,7,-3.0989999999999998,1,0.0604,0.198,0.0,0.133,0.409,106.809
849,My Church,Maren Morris,68,0.517,0.743,9,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979
850,Snapback,Old Dominion,70,0.687,0.7929999999999999,5,-3.577,1,0.0333,0.305,3.23e-06,0.1,0.6729999999999999,100.991
851,Nothing Is Promised,Mike WiLL Made-It x Rihanna,65,0.765,0.505,8,-7.585,0,0.126,0.008870000000000001,1.05e-06,0.10800000000000001,0.14300000000000002,135.046
852,Mind Reader,Dustin Lynch,70,0.39399999999999996,0.8,4,-4.17,0,0.0413,0.0266,0.0,0.184,0.525,162.053
853,Formation,Beyonce,57,0.426,0.294,2,-11.835,1,0.0312,0.596,0.00131,0.132,0.141,75.22800000000001
854,Feel No Ways,Drake,71,0.589,0.6729999999999999,7,-7.082000000000001,1,0.16699999999999998,0.0319,5.68e-06,0.10800000000000001,0.209,193.783
855,Law,Yo Gotti Featuring E-40,64,0.882,0.6990000000000001,2,-5.572,1,0.249,0.0196,0.0,0.0469,0.42,145.00799999999998
856,Piece By Piece,Kelly Clarkson,64,0.59,0.8079999999999999,1,-6.728,1,0.0408,0.000953,1.53e-06,0.0918,0.601,106.029
857,Moolah,Young Greatness,57,0.706,0.568,4,-5.737,1,0.201,0.0261,0.0,0.3,0.256,64.04899999999999
858,Youth,Troye Sivan,72,0.621,0.743,7,-4.398,1,0.0422,0.0667,0.0,0.0822,0.596,91.51
859,My Boo,Ghost Town DJ's,78,0.662,0.507,5,-8.238,1,0.11800000000000001,0.257,0.0,0.0465,0.6759999999999999,86.412
860,If It Ain't Love,Jason Derulo,69,0.503,0.843,10,-4.9910000000000005,0,0.316,0.0487,0.0,0.344,0.778,128.63
861,9,Drake,80,0.7490000000000001,0.884,1,-6.07,1,0.243,0.0942,0.0,0.191,0.705,140.077
862,One Call Away,Charlie Puth,72,0.667,0.613,1,-5.353,1,0.0344,0.40299999999999997,0.0,0.115,0.47,91.024
863,Lonesome Broken And Blue,Adam Wakefield,22,0.435,0.562,4,-5.067,1,0.0284,0.6,0.0008,0.316,0.301,136.589
864,U With Me?,Drake,65,0.44,0.42100000000000004,6,-11.399000000000001,0,0.154,0.35200000000000004,1.3300000000000001e-05,0.136,0.11599999999999999,87.62899999999999
865,Fire & Desire,Drake,72,0.711,0.254,1,-14.404000000000002,0,0.0863,0.0829,0.0,0.0865,0.253,79.904
866,Every Breath You Take,Hannah Huston,74,0.813,0.46,1,-9.78,1,0.0346,0.56,0.0105,0.0724,0.7290000000000001,117.387
867,Redemption,Drake,76,0.499,0.435,9,-13.552999999999999,0,0.0837,0.6459999999999999,1.6e-05,0.0842,0.151,81.071
868,Down That Road,Alisan Porter,42,0.573,0.415,4,-9.49,0,0.10099999999999999,0.5660000000000001,0.00158,0.08900000000000001,0.321,99.289
869,Stitches,Shawn Mendes,75,0.5920000000000001,0.752,1,-6.5889999999999995,1,0.114,0.0196,0.0,0.0477,0.726,74.78399999999999
870,Roses,The Chainsmokers Featuring Rozes,82,0.599,0.818,9,-4.215,0,0.0881,0.7170000000000001,1.4099999999999999e-05,0.228,0.475,140.009
871,Don't,Bryson Tiller,81,0.737,0.452,0,-8.366,1,0.0534,0.0578,1.4800000000000002e-05,0.187,0.096,117.962
872,Weston Road Flows,Drake,64,0.613,0.738,6,-6.926,1,0.311,0.0819,0.0,0.32,0.341,82.833
873,Keep The Family Close,Drake,63,0.4,0.574,9,-7.593,0,0.0494,0.13699999999999998,0.0,0.381,0.19899999999999998,128.584
874,Faithful,Drake Featuring Pimp C & dvsn,64,0.532,0.537,11,-10.869000000000002,1,0.386,0.695,0.0,0.129,0.33799999999999997,117.266
875,Blessings,Chance The Rapper Featuring Ty Dolla $ign,70,0.7140000000000001,0.34299999999999997,10,-7.641,1,0.38,0.723,5.48e-06,0.102,0.37200000000000005,72.348
876,I'm Sorry,Adam Wakefield,65,0.325,0.682,4,-6.01,0,0.0608,0.149,0.0,0.2,0.35600000000000004,71.4
877,Promise,Kid Ink Featuring Fetty Wap,73,0.797,0.469,8,-8.112,1,0.0646,0.0599,0.0,0.0753,0.48100000000000004,103.057
878,Go Ahead And Break My Heart,Blake Shelton Featuring Gwen Stefani,62,0.618,0.731,7,-5.181,1,0.0321,0.0714,5.05e-05,0.42100000000000004,0.35200000000000004,116.008
879,Ain't Your Mama,Jennifer Lopez,76,0.757,0.6779999999999999,8,-5.529,0,0.233,0.0472,9.14e-06,0.0654,0.82,120.075
880,6 Inch,Beyonce Featuring The Weeknd,36,0.457,0.525,6,-8.875,1,0.0386,0.0651,0.00236,0.12,0.193,137.864
881,I Like The Sound Of That,Rascal Flatts,72,0.609,0.813,0,-5.599,1,0.0368,0.275,0.0,0.205,0.54,89.964
882,Confession,Florida Georgia Line,69,0.556,0.873,1,-5.056,1,0.0348,0.10099999999999999,0.000131,0.17600000000000002,0.48,104.986
883,Team,Iggy Azalea,80,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.40700000000000003,84.99600000000001
884,Don't Hurt Yourself,Beyonce Featuring Jack White,43,0.635,0.45899999999999996,11,-7.932,1,0.0346,0.34600000000000003,0.0,0.111,0.365,130.036
885,All Night,Beyonce,72,0.5379999999999999,0.8170000000000001,8,-5.202000000000001,1,0.0366,0.0038,0.0,0.33,0.47600000000000003,145.005
886,Freedom,Beyonce Featuring Kendrick Lamar,67,0.816,0.851,8,-4.166,0,0.19,0.28300000000000003,0.0,0.5429999999999999,0.568,137.968
887,Daddy Lessons,Beyonce,66,0.621,0.851,7,-5.558,1,0.134,0.0202,1.4499999999999998e-05,0.887,0.449,90.94
888,Pray You Catch Me,Beyonce,42,0.18,0.188,7,-13.963,0,0.0405,0.882,0.75,0.107,0.168,169.21099999999998
889,Sandcastles,Beyonce,55,0.613,0.825,8,-2.717,0,0.187,0.245,0.0,0.245,0.402,150.072
890,Love Drought,Beyonce,13,0.68,0.7859999999999999,5,-7.071000000000001,0,0.0681,0.13699999999999998,1.67e-06,0.106,0.0928,146.112
891,True Colors,Zedd & Kesha,73,0.68,0.429,1,-8.297,1,0.218,0.299,0.0,0.195,0.595,76.806
892,Views,Drake,79,0.7959999999999999,0.61,1,-5.857,1,0.0516,0.00842,0.00286,0.35100000000000003,0.391,103.99
893,Summer Sixteen,Drake,67,0.5920000000000001,0.455,1,-7.6979999999999995,1,0.39299999999999996,0.00322,3.72e-05,0.154,0.0633,146.316
894,Purple Rain,Prince And The Revolution,76,0.36700000000000005,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.6890000000000001,0.18899999999999997,113.066
895,When Doves Cry,Prince,69,0.7290000000000001,0.9890000000000001,9,-4.613,0,0.049,0.0102,4.45e-05,0.44299999999999995,0.84,126.47
896,Little Red Corvette,Prince,61,0.777,0.7,1,-11.045,1,0.0869,0.235,8.02e-06,0.836,0.802,122.94
897,Kiss,Prince And The Revolution,75,0.49200000000000005,0.6809999999999999,6,-7.037999999999999,1,0.075,0.14300000000000002,0.0,0.19899999999999998,0.511,178.01
898,Let's Go Crazy,Prince And The Revolution,51,0.377,0.892,11,-4.287,0,0.494,0.0319,0.0,0.253,0.608,77.19
899,1999,Prince,65,0.866,0.73,5,-8.201,1,0.0767,0.13699999999999998,0.0,0.0843,0.625,118.523
900,Raspberry Beret,Prince And The Revolution,69,0.7609999999999999,0.67,2,-12.759,1,0.0438,0.21,0.000426,0.0685,0.91,120.75200000000001
901,I Would Die 4 U,Prince And The Revolution,65,0.731,0.75,2,-10.457,1,0.0321,0.0862,0.000388,0.20199999999999999,0.639,135.406
902,Jumpman,Drake & Future,78,0.853,0.547,1,-7.535,1,0.19399999999999998,0.0565,0.0,0.341,0.6759999999999999,142.065
903,Forward,Beyonce Featuring James Blake,71,0.7340000000000001,0.6709999999999999,1,-7.107,1,0.0315,0.11800000000000001,0.00317,0.35200000000000004,0.113,94.025
904,Back To Sleep,Chris Brown,70,0.647,0.6459999999999999,9,-5.483,0,0.243,0.0424,0.0,0.0888,0.721,92.98100000000001
905,You Should Be Here,Cole Swindell,76,0.336,0.758,5,-4.187,1,0.0451,0.00275,0.0,0.18899999999999997,0.23600000000000002,77.807
906,New Level,A$AP Ferg Featuring Future,69,0.526,0.655,1,-4.208,0,0.326,0.0566,0.0,0.11599999999999999,0.156,121.12700000000001
907,Company,Justin Bieber,70,0.617,0.8,4,-5.024,0,0.0654,0.147,0.0,0.0852,0.42,94.985
908,Acquainted,The Weeknd,73,0.381,0.484,7,-9.857999999999999,0,0.0482,0.461,0.0,0.0821,0.248,104.59299999999999
909,That Don't Sound Like You,Lee Brice,65,0.5429999999999999,0.589,4,-9.496,1,0.0421,0.0236,2.99e-05,0.0798,0.255,129.813
910,Hands To Myself,Selena Gomez,71,0.8029999999999999,0.504,5,-7.218,0,0.0979,0.0165,5.25e-06,0.335,0.498,111.014
911,Hello,Adele,70,0.48100000000000004,0.451,5,-6.095,0,0.0347,0.336,0.0,0.0872,0.289,157.966
912,Down In The DM,Yo Gotti Featuring Nicki Minaj,71,0.7759999999999999,0.662,1,-7.016,0,0.0489,0.00157,2.1e-05,0.0887,0.324,152.92700000000002
913,The Hills,The Weeknd,78,0.54,0.561,0,-6.987,0,0.0699,0.0635,0.0,0.13699999999999998,0.107,113.295
914,New Romantics,Taylor Swift,61,0.637,0.8909999999999999,5,-5.809,1,0.0785,0.0055899999999999995,0.000144,0.0656,0.607,121.946
915,Drunk On Your Love,Brett Eldredge,69,0.44299999999999995,0.831,11,-5.606,1,0.0616,0.414,0.0,0.204,0.588,182.06400000000002
916,Saved,Ty Dolla $ign Featuring E-40,84,0.7390000000000001,0.44799999999999995,10,-10.28,0,0.138,0.18899999999999997,0.0,0.11800000000000001,0.5529999999999999,81.044
917,Little Bit Of You,Chase Bryant,64,0.655,0.32799999999999996,6,-10.632,1,0.10300000000000001,0.59,0.0884,0.0856,0.261,89.925
918,Might Be,DJ Luke Nasty,59,0.44799999999999995,0.782,9,-6.766,0,0.45799999999999996,0.37799999999999995,0.0,0.114,0.6940000000000001,74.03699999999999
919,Pt. 2,Kanye West,96,0.643,0.7829999999999999,10,-6.457999999999999,1,0.0856,0.047,0.0,0.083,0.579,154.084
920,Jimmy Choo,Fetty Wap,62,0.893,0.6459999999999999,11,-5.073,0,0.1,0.11199999999999999,0.0,0.10400000000000001,0.46799999999999997,132.97
921,Let Me Love You,Ariana Grande Featuring Lil Wayne,78,0.6559999999999999,0.578,7,-8.97,0,0.0922,0.235,0.0,0.11800000000000001,0.556,94.514
922,Fast Car,Jonas Blue Featuring Dakota,71,0.56,0.5920000000000001,9,-6.9510000000000005,1,0.0544,0.455,0.0,0.297,0.564,112.684
923,Die A Happy Man,Thomas Rhett,77,0.66,0.38299999999999995,2,-9.377,1,0.0304,0.381,0.0,0.11900000000000001,0.381,83.096
924,Nobody To Blame,Chris Stapleton,66,0.531,0.6729999999999999,9,-9.459,1,0.0337,0.013000000000000001,0.0583,0.0973,0.602,87.09899999999999
925,Waves,Kanye West,75,0.386,0.5870000000000001,10,-4.454,1,0.0519,0.0363,3.71e-06,0.332,0.0565,96.072
926,Sugar,Robin Schulz Featuring Francesco Yates,75,0.7509999999999999,0.768,1,-7.0889999999999995,1,0.0346,0.052000000000000005,0.0,0.0848,0.8809999999999999,120.084
927,Ultralight Beam,Kanye West,74,0.596,0.39299999999999996,8,-8.714,1,0.38299999999999995,0.637,0.0,0.539,0.36,107.425
928,Victorious,Panic! At The Disco,74,0.57,0.865,8,-4.518,1,0.0472,0.00205,0.0,0.40399999999999997,0.691,110.01
929,Hotline Bling,Drake,74,0.903,0.621,2,-8.132,1,0.0578,0.00302,0.00018600000000000002,0.0504,0.5529999999999999,134.969
930,When We Were Young,Adele,75,0.381,0.594,3,-5.97,1,0.0486,0.348,0.0,0.0925,0.273,143.86
931,Best Friend,Young Thug,82,0.6990000000000001,0.7,11,-5.704,1,0.0392,0.0109,0.0794,0.152,0.3,102.023
932,FML,Kanye West,70,0.667,0.423,9,-7.146,0,0.0822,0.313,0.0,0.193,0.156,125.116
933,Tennessee Whiskey,Chris Stapleton,77,0.47200000000000003,0.369,9,-10.915999999999999,1,0.0317,0.17,0.00618,0.0808,0.452,101.624
